name,ex,em,hardness,error_pair__model_output,error_pair__ground_truth
SPIDER_train_4486,TRUE,FALSE,medium,,
SPIDER_train_4487,TRUE,FALSE,medium,,
SPIDER_train_4488,TRUE,FALSE,medium,,
SPIDER_train_4489,TRUE,TRUE,hard,,
SPIDER_train_4490,TRUE,TRUE,easy,,
SPIDER_train_4491,TRUE,FALSE,medium,,
SPIDER_train_4492,TRUE,FALSE,medium,,
SPIDER_train_4493,TRUE,FALSE,medium,,
SPIDER_train_4494,TRUE,TRUE,medium,,
SPIDER_train_4495,TRUE,FALSE,medium,,
SPIDER_train_4496,TRUE,TRUE,medium,,
SPIDER_train_4497,TRUE,FALSE,medium,,
SPIDER_train_4499,TRUE,FALSE,medium,,
SPIDER_train_4501,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|Documents)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Documents|access_count), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg=col|Documents|access_count), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='max'), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|=|amelie53|col|Users|user_name)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Documents|document_name), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Documents|access_count), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#7']), QDMRStepArg(arg_type='ref', arg=['#4'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='ref', arg=['#8']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|Documents)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Documents|access_count), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg=col|Documents|access_count), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='max'), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|=|#4)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Documents|document_name), QDMRStepArg(arg_type='ref', arg=['#5'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#6']), QDMRStepArg(arg_type='ref', arg=['#4'])]]]"
SPIDER_train_4503,TRUE,TRUE,easy,,
SPIDER_train_4505,TRUE,FALSE,hard,,
SPIDER_train_4506,TRUE,TRUE,hard,,
SPIDER_train_4507,TRUE,TRUE,easy,,
SPIDER_train_4508,TRUE,TRUE,easy,,
SPIDER_train_4511,TRUE,TRUE,easy,,
SPIDER_train_4512,TRUE,TRUE,easy,,
SPIDER_train_4517,TRUE,TRUE,medium,,
SPIDER_train_4518,TRUE,TRUE,medium,,
SPIDER_train_4520,TRUE,TRUE,hard,,
SPIDER_train_4523,TRUE,TRUE,hard,,
SPIDER_train_4524,TRUE,TRUE,hard,,
SPIDER_train_4527,TRUE,TRUE,extra,,
SPIDER_train_4528,TRUE,TRUE,extra,,
SPIDER_train_4529,TRUE,FALSE,medium,,
SPIDER_train_4530,TRUE,FALSE,medium,,
SPIDER_train_4531,TRUE,TRUE,easy,,
SPIDER_train_4532,TRUE,TRUE,easy,,
SPIDER_train_4537,TRUE,FALSE,medium,,
SPIDER_train_4541,TRUE,TRUE,easy,,
SPIDER_train_4542,TRUE,TRUE,easy,,
SPIDER_train_4543,TRUE,TRUE,easy,,
SPIDER_train_4544,TRUE,TRUE,easy,,
SPIDER_train_4545,TRUE,FALSE,easy,,
SPIDER_train_4546,TRUE,FALSE,easy,,
SPIDER_train_4547,TRUE,TRUE,easy,,
SPIDER_train_4548,TRUE,TRUE,easy,,
SPIDER_train_4549,TRUE,FALSE,medium,,
SPIDER_train_4550,TRUE,FALSE,medium,,
SPIDER_train_4551,TRUE,TRUE,easy,,
SPIDER_train_4555,TRUE,TRUE,easy,,
SPIDER_train_4557,TRUE,FALSE,easy,,
SPIDER_train_4559,TRUE,TRUE,medium,,
SPIDER_train_4561,TRUE,FALSE,medium,,
SPIDER_train_4562,TRUE,FALSE,medium,,
SPIDER_train_4563,TRUE,TRUE,hard,,
SPIDER_train_4564,TRUE,TRUE,hard,,
SPIDER_train_4565,TRUE,TRUE,extra,,
SPIDER_train_4566,TRUE,TRUE,extra,,
SPIDER_train_4567,TRUE,FALSE,medium,,
SPIDER_train_4568,TRUE,FALSE,medium,,
SPIDER_train_4569,TRUE,FALSE,medium,,
SPIDER_train_4570,TRUE,FALSE,medium,,
SPIDER_train_4571,TRUE,FALSE,medium,,
SPIDER_train_4572,TRUE,FALSE,medium,,
SPIDER_train_4573,TRUE,TRUE,hard,,
SPIDER_train_4574,TRUE,TRUE,hard,,
SPIDER_train_4577,TRUE,TRUE,hard,,
SPIDER_train_4578,TRUE,TRUE,hard,,
SPIDER_train_4580,TRUE,FALSE,medium,,
SPIDER_train_4581,TRUE,TRUE,easy,,
SPIDER_train_4582,TRUE,TRUE,easy,,
SPIDER_train_4584,TRUE,FALSE,easy,,
SPIDER_train_4585,TRUE,FALSE,medium,,
SPIDER_train_4586,TRUE,FALSE,medium,,
SPIDER_train_4587,TRUE,TRUE,easy,,
SPIDER_train_4588,TRUE,TRUE,medium,,
SPIDER_train_4589,TRUE,FALSE,medium,,
SPIDER_train_4590,TRUE,TRUE,hard,,
SPIDER_train_4591,TRUE,TRUE,easy,,
SPIDER_train_4592,TRUE,TRUE,hard,,
SPIDER_train_4593,TRUE,FALSE,medium,,
SPIDER_train_4595,TRUE,TRUE,medium,,
SPIDER_train_4596,TRUE,FALSE,hard,,
SPIDER_train_4597,TRUE,TRUE,hard,,
SPIDER_train_4598,TRUE,TRUE,easy,,
SPIDER_train_4599,TRUE,FALSE,easy,,
SPIDER_train_4601,TRUE,FALSE,medium,,
SPIDER_train_4602,TRUE,FALSE,easy,,
SPIDER_train_4603,TRUE,TRUE,medium,,
SPIDER_train_4604,TRUE,TRUE,easy,,
SPIDER_train_4605,TRUE,TRUE,easy,,
SPIDER_train_4607,TRUE,FALSE,medium,,
SPIDER_train_4609,TRUE,FALSE,hard,,
SPIDER_train_4610,TRUE,TRUE,hard,,
SPIDER_train_4611,TRUE,FALSE,hard,,
SPIDER_train_4612,TRUE,FALSE,hard,,
SPIDER_train_4613,TRUE,FALSE,medium,,
SPIDER_train_4614,TRUE,TRUE,hard,,
SPIDER_train_4615,TRUE,TRUE,easy,,
SPIDER_train_4617,TRUE,FALSE,medium,,
SPIDER_train_4618,TRUE,TRUE,easy,,
SPIDER_train_4619,TRUE,TRUE,hard,,
SPIDER_train_4620,TRUE,TRUE,easy,,
SPIDER_train_4621,TRUE,TRUE,easy,,
SPIDER_train_4622,TRUE,FALSE,medium,,
SPIDER_train_4623,TRUE,FALSE,medium,,
SPIDER_train_4624,TRUE,FALSE,medium,,
SPIDER_train_4626,TRUE,FALSE,medium,,
SPIDER_train_4627,TRUE,FALSE,medium,,
SPIDER_train_4629,TRUE,TRUE,extra,,
SPIDER_train_4630,TRUE,FALSE,extra,,
SPIDER_train_4631,TRUE,FALSE,medium,,
SPIDER_train_4632,TRUE,TRUE,easy,,
SPIDER_train_4633,TRUE,FALSE,extra,,
SPIDER_train_4634,TRUE,TRUE,medium,,
SPIDER_train_4636,TRUE,TRUE,easy,,
SPIDER_train_4637,TRUE,TRUE,easy,,
SPIDER_train_4638,TRUE,TRUE,easy,,
SPIDER_train_4639,TRUE,TRUE,easy,,
SPIDER_train_4640,TRUE,TRUE,easy,,
SPIDER_train_4642,TRUE,TRUE,easy,,
SPIDER_train_4643,TRUE,TRUE,easy,,
SPIDER_train_4644,TRUE,TRUE,easy,,
SPIDER_train_4645,TRUE,TRUE,easy,,
SPIDER_train_4646,TRUE,TRUE,easy,,
SPIDER_train_4647,TRUE,TRUE,easy,,
SPIDER_train_4648,TRUE,TRUE,easy,,
SPIDER_train_4653,TRUE,FALSE,medium,,
SPIDER_train_4656,TRUE,TRUE,medium,,
SPIDER_train_4657,TRUE,TRUE,easy,,
SPIDER_train_4658,TRUE,TRUE,easy,,
SPIDER_train_4661,TRUE,FALSE,easy,,
SPIDER_train_4662,TRUE,FALSE,easy,,
SPIDER_train_4663,TRUE,FALSE,easy,,
SPIDER_train_4664,TRUE,FALSE,easy,,
SPIDER_train_4665,TRUE,FALSE,medium,,
SPIDER_train_4667,TRUE,FALSE,medium,,
SPIDER_train_4668,TRUE,FALSE,medium,,
SPIDER_train_4669,TRUE,FALSE,medium,,
SPIDER_train_4670,TRUE,FALSE,medium,,
SPIDER_train_4671,TRUE,TRUE,extra,,
SPIDER_train_4672,TRUE,TRUE,extra,,
SPIDER_train_4675,TRUE,TRUE,extra,,
SPIDER_train_4676,TRUE,TRUE,extra,,
SPIDER_train_4677,TRUE,TRUE,hard,,
SPIDER_train_4678,TRUE,TRUE,hard,,
SPIDER_train_4681,TRUE,TRUE,extra,,
SPIDER_train_4682,TRUE,TRUE,extra,,
SPIDER_train_4683,TRUE,TRUE,medium,,
SPIDER_train_4684,TRUE,TRUE,medium,,
SPIDER_train_4687,TRUE,FALSE,medium,,
SPIDER_train_4688,TRUE,FALSE,medium,,
SPIDER_train_4689,TRUE,FALSE,medium,,
SPIDER_train_4692,TRUE,TRUE,hard,,
SPIDER_train_4695,TRUE,FALSE,medium,,
SPIDER_train_4697,TRUE,TRUE,hard,,
SPIDER_train_4698,TRUE,TRUE,hard,,
SPIDER_train_4699,TRUE,TRUE,hard,,
SPIDER_train_4700,TRUE,TRUE,hard,,
SPIDER_train_4701,TRUE,FALSE,hard,,
SPIDER_train_4702,TRUE,FALSE,hard,,
SPIDER_train_4706,TRUE,FALSE,hard,,
SPIDER_train_4711,TRUE,FALSE,medium,,
SPIDER_train_4712,TRUE,FALSE,medium,,
SPIDER_train_4715,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=val|Staff_Department_Assignments|staff_id|10)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Addresses|address_details), QDMRStepArg(arg_type='ref', arg=['#1'])], False]]","[['select', [QDMRStepArg(arg_type='grounding', arg=val|Customer_Addresses|customer_id|10)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Addresses|address_details), QDMRStepArg(arg_type='ref', arg=['#1'])], False]]"
SPIDER_train_4716,TRUE,TRUE,medium,,
SPIDER_train_4717,TRUE,FALSE,medium,,
SPIDER_train_4718,TRUE,FALSE,medium,,
SPIDER_train_4719,TRUE,FALSE,medium,,
SPIDER_train_4720,TRUE,FALSE,medium,,
SPIDER_train_4721,TRUE,TRUE,hard,,
SPIDER_train_4725,TRUE,FALSE,medium,,
SPIDER_train_4726,TRUE,FALSE,medium,,
SPIDER_train_4727,TRUE,TRUE,medium,,
SPIDER_train_4728,TRUE,TRUE,medium,,
SPIDER_train_4729,TRUE,FALSE,hard,,
SPIDER_train_4730,TRUE,FALSE,hard,,
SPIDER_train_4731,TRUE,FALSE,medium,,
SPIDER_train_4732,TRUE,FALSE,medium,,
SPIDER_train_4733,TRUE,FALSE,hard,,
SPIDER_train_4735,TRUE,FALSE,extra,,
SPIDER_train_4736,TRUE,FALSE,extra,,
SPIDER_train_4737,TRUE,TRUE,extra,,
SPIDER_train_4738,TRUE,TRUE,extra,,
SPIDER_train_4739,TRUE,FALSE,extra,,
SPIDER_train_4740,TRUE,FALSE,extra,,
SPIDER_train_4743,TRUE,TRUE,hard,,
SPIDER_train_4744,TRUE,TRUE,hard,,
SPIDER_train_4747,FALSE,FALSE,hard,"[['select', [QDMRStepArg(arg_type='grounding', arg=col|Products|product_type_code)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Products|product_price), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['group', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='grounding', arg=comparative|>|mic|col|Products|product_name)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Products|product_type_code), QDMRStepArg(arg_type='ref', arg=['#5'])], False]]","[['select', [QDMRStepArg(arg_type='grounding', arg=col|Products|product_type_code)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Products|product_price), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['group', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='grounding', arg=comparative|>|#3)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Products|product_type_code), QDMRStepArg(arg_type='ref', arg=['#5'])], False]]"
SPIDER_train_4748,FALSE,FALSE,hard,"[['select', [QDMRStepArg(arg_type='grounding', arg=col|Products|product_type_code)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|Products), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Products|product_price), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['group', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='grounding', arg=comparative|>|mic|col|Products|product_name)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Products|product_type_code), QDMRStepArg(arg_type='ref', arg=['#6'])], False]]","[['select', [QDMRStepArg(arg_type='grounding', arg=col|Products|product_type_code)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|Products), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Products|product_price), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['group', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='grounding', arg=comparative|>|#4)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Products|product_type_code), QDMRStepArg(arg_type='ref', arg=['#6'])], False]]"
SPIDER_train_4749,FALSE,FALSE,hard,"[['select', [QDMRStepArg(arg_type='grounding', arg=col|Staff_Department_Assignments|staff_id)], False], ['superlative', [QDMRStepArg(arg_type='grounding', arg='min'), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['superlative', [QDMRStepArg(arg_type='grounding', arg='min'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Staff|staff_id), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Staff|staff_name), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='ref', arg=['#6']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=col|Staff_Department_Assignments|staff_id)], False], ['superlative', [QDMRStepArg(arg_type='grounding', arg='min'), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['superlative', [QDMRStepArg(arg_type='grounding', arg='min'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Staff|staff_id), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Staff|staff_name), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='ref', arg=['#6'])]]]"
SPIDER_train_4751,TRUE,FALSE,medium,,
SPIDER_train_4752,TRUE,FALSE,medium,,
SPIDER_train_4757,TRUE,FALSE,medium,,
SPIDER_train_4758,TRUE,FALSE,medium,,
SPIDER_train_4761,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|Staff)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|Staff_Department_Assignments), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|>|Clerical Staff|col|Staff_Department_Assignments|job_title_code)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Staff|staff_name), QDMRStepArg(arg_type='ref', arg=['#4'])], False]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|Staff)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|Staff_Department_Assignments), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|>|1)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Staff|staff_name), QDMRStepArg(arg_type='ref', arg=['#4'])], False]]"
SPIDER_train_4762,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=col|Staff_Department_Assignments|staff_id)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|>|Clerical Staff|col|Staff_Department_Assignments|job_title_code)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Staff|staff_name), QDMRStepArg(arg_type='ref', arg=['#4'])], False]]","[['select', [QDMRStepArg(arg_type='grounding', arg=col|Staff_Department_Assignments|staff_id)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|>|1)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Staff|staff_name), QDMRStepArg(arg_type='ref', arg=['#4'])], False]]"
SPIDER_train_4763,TRUE,FALSE,hard,,
SPIDER_train_4764,TRUE,FALSE,hard,,
SPIDER_train_4769,TRUE,FALSE,extra,,
SPIDER_train_4770,TRUE,FALSE,extra,,
SPIDER_train_4774,FALSE,FALSE,extra,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|Product_Suppliers)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|Product_Suppliers), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg=col|Product_Suppliers|supplier_id), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['superlative', [QDMRStepArg(arg_type='grounding', arg='max'), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Product_Suppliers|total_amount_purchased), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='sum'), QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='ref', arg=['#4'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Product_Suppliers|total_value_purchased), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='sum'), QDMRStepArg(arg_type='ref', arg=['#7']), QDMRStepArg(arg_type='ref', arg=['#4'])]], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#6'])]], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#8'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#9']), QDMRStepArg(arg_type='ref', arg=['#10']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|Product_Suppliers)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|Product_Suppliers), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg=col|Product_Suppliers|supplier_id), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['superlative', [QDMRStepArg(arg_type='grounding', arg='max'), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Product_Suppliers|total_amount_purchased), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='sum'), QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='ref', arg=['#4'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|Product_Suppliers|total_value_purchased), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='sum'), QDMRStepArg(arg_type='ref', arg=['#7']), QDMRStepArg(arg_type='ref', arg=['#4'])]], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#6'])]], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#8'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#9']), QDMRStepArg(arg_type='ref', arg=['#10'])]]]"
SPIDER_train_4776,TRUE,FALSE,medium,,
SPIDER_train_4778,TRUE,TRUE,extra,,
SPIDER_train_4779,TRUE,FALSE,hard,,
SPIDER_train_4780,TRUE,FALSE,hard,,
SPIDER_train_4783,TRUE,FALSE,medium,,
SPIDER_train_4784,TRUE,FALSE,medium,,
SPIDER_train_4789,TRUE,FALSE,extra,,
SPIDER_train_4790,TRUE,FALSE,extra,,
SPIDER_train_4792,TRUE,FALSE,extra,,
SPIDER_train_4793,TRUE,TRUE,easy,,
SPIDER_train_4794,TRUE,TRUE,easy,,
SPIDER_train_4796,TRUE,TRUE,hard,,
SPIDER_train_4797,TRUE,TRUE,easy,,
SPIDER_train_4798,TRUE,TRUE,easy,,
SPIDER_train_4799,TRUE,TRUE,easy,,
SPIDER_train_4800,TRUE,TRUE,easy,,
SPIDER_train_4802,TRUE,TRUE,easy,,
SPIDER_train_4803,TRUE,FALSE,medium,,
SPIDER_train_4807,TRUE,FALSE,medium,,
SPIDER_train_4810,TRUE,TRUE,easy,,
SPIDER_train_4811,TRUE,FALSE,easy,,
SPIDER_train_4812,TRUE,FALSE,easy,,
SPIDER_train_4813,TRUE,FALSE,medium,,
SPIDER_train_4814,TRUE,FALSE,medium,,
SPIDER_train_4815,TRUE,TRUE,hard,,
SPIDER_train_4816,TRUE,TRUE,hard,,
SPIDER_train_4818,TRUE,FALSE,hard,,
SPIDER_train_4819,TRUE,TRUE,hard,,
SPIDER_train_4820,TRUE,TRUE,hard,,
SPIDER_train_4821,TRUE,FALSE,medium,,
SPIDER_train_4822,TRUE,FALSE,medium,,
SPIDER_train_4823,TRUE,TRUE,extra,,
SPIDER_train_4824,TRUE,TRUE,extra,,
SPIDER_train_4825,TRUE,FALSE,medium,,
SPIDER_train_4827,TRUE,FALSE,easy,,
SPIDER_train_4828,TRUE,FALSE,easy,,
SPIDER_train_4829,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|aircraft)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|match), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|>=|Bristol|col|airport|Airport_Name)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|aircraft|Aircraft), QDMRStepArg(arg_type='ref', arg=['#4'])], False]]","[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|aircraft)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|match), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1'])]], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='grounding', arg=comparative|>=|2)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|aircraft|Aircraft), QDMRStepArg(arg_type='ref', arg=['#4'])], False]]"
SPIDER_train_4833,TRUE,TRUE,extra,,
SPIDER_train_4834,TRUE,TRUE,extra,,
SPIDER_train_4839,TRUE,FALSE,hard,,
SPIDER_train_4842,TRUE,TRUE,hard,,
